Product_name,Review,Rating,Cleaned_Review
"SAMSUNG Galaxy M12 (Blue, 128 GB)  (6 GB RAM)","Totally dissapointed .. I was using one plus 5 and  after so much recommendations from my friends,  I finally decided to go for Samsung after 10-15 years or so, but earlier decisions were better.. totally unhappy with the touch ,sometimes it's ultra sensitive and sometimes it's totally unresponsive. No fast charging .  Whatever Samsung claims but it takes life time  for complete charging.No use of Samsung apps and app store..such a waste of memory ..Weight of the mobile is too much .. i...",1,totally dissapointed using one plus 5 much recommendation friend finally decided go samsung 1015 year earlier decision better totally unhappy touch sometimes ultra sensitive sometimes totally unresponsive fast charging whatever samsung claim take life time complete chargingno use samsung apps app storesuch waste memory weight mobile much
"SAMSUNG Galaxy M12 (Blue, 128 GB)  (6 GB RAM)","Here's a review of Samsung galaxy m12 after use of 15 days this might help you.I got this phone next day of my order, fast delivery by flipcart. Camera is fine, but battery is awesome I literally used 13 hours after full charge and battery goes to 14% which also includes 7 hours watching videos ,2 hours music, 2 hours online games,  and 2 hours other apps, so yah it is a battery efficient phone. I felt it little bit heavier than other phones. Processor used in this phone is okay like equiva...",5,here review samsung galaxy m12 use 15 day might help youi got phone next day order fast delivery flipcart camera fine battery awesome literally used 13 hour full charge battery go 14 also includes 7 hour watching video 2 hour music 2 hour online game 2 hour apps yah battery efficient phone felt little bit heavier phone processor used phone okay like equiva
"SAMSUNG Galaxy M12 (Blue, 128 GB)  (6 GB RAM)",Camera working not sertify,1,camera working sertify
"SAMSUNG Galaxy M12 (Blue, 128 GB)  (6 GB RAM)",I like the phone value for money,5,like phone value money
"SAMSUNG Galaxy M12 (Blue, 128 GB)  (6 GB RAM)",It's nice,5,nice
"SAMSUNG Galaxy M12 (Blue, 128 GB)  (6 GB RAM)","Good,l gifted my husband new mobile phone and he is very happy 💑👫",5,goodl gifted husband new mobile phone happy
"SAMSUNG Galaxy M12 (Blue, 128 GB)  (6 GB RAM)",Nice phone 📱👌not heating,5,nice phone heating
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)",Best Samsung phone in this price range.Good battery back up.Decent Display.Fast fingerprint sensor.Rear camera quality is good.front camera is not up to the mark.90 Hz refresh rate is good.Good user interface.updated to one ui 3.1.there are some pre installed apps which can only be disabled.sound quality is low comparing with other smartphones in same price segment.using in low screen bightness noticed screen flickering.There is no screen protector or case in the box.Takes 160 minutes for ful...,4,best samsung phone price rangegood battery back updecent displayfast fingerprint sensorrear camera quality goodfront camera mark90 hz refresh rate goodgood user interfaceupdated one ui 31there pre installed apps disabledsound quality low comparing smartphones price segmentusing low screen bightness noticed screen flickeringthere screen protector case boxtakes 160 minute ful
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Amazing smartphone. Camera , battery back up , display  , are awesome 👌. It has a little bit heating problem but not at all .Amazing smartphone for students becoz I'm using as a student .😊😊.It is heavy also , this is a bad point for this smartphone. But all good . ND I'm satisfied .Delivery was also good 👍. Thanks flipkart. 😊",4,amazing smartphone camera battery back display awesome little bit heating problem amazing smartphone student becoz im using student heavy also bad point smartphone good nd im satisfied delivery also good thanks flipkart
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)",This smartphone is very good in camera and battery And value for money from Samsung with clean and smooth Ui and good battery life also,5,smartphone good camera battery value money samsung clean smooth ui good battery life also
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)",First I would like to thank you Flipkart for fastest delivery and yah the delivery guy is so cooperative and helpful Samsung phones are always best in performance and this one is also affordable and awesome phone,4,first would like thank flipkart fastest delivery yah delivery guy cooperative helpful samsung phone always best performance one also affordable awesome phone
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Nice phone. We can rely on Samsung than any Chinese company like MI, Redmi, Poco, Realme, Vivo, Oppo etc.Little heavy and thick than others but best in this price range. Rear and front cameras are superb. Not has SAmoled display and you can't expect it in this price.6000 mah battery is just wow. Power packed phone.But the Charger is of 9V and there is mentioned that it is of 15V.It did justice with its price. Value for money and trust of Samsung.If you are willing for it, Go ahead 👍",4,nice phone rely samsung chinese company like mi redmi poco realme vivo oppo etclittle heavy thick others best price range rear front camera superb samoled display cant expect price6000 mah battery wow power packed phonebut charger 9v mentioned 15vit justice price value money trust samsungif willing go ahead
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Pros:-Battery backup is simply awesome. I got 8+ hours SOTPerformance is way better than Xiaomi and realme at this range. Bloatware free and no junk apps. Previously i was a Motorola User so i miss Moto tweaks, thats all. This gap is fulfilled by Samsung one UI. lots and lots of customisation.Samsung brand is trust. Phone is Durable and service centre are very helpfulThis is myth exynos are not good. Trust me, in real life in doesnt matter until and unless you do heavy gaming at very high...",5,prosbattery backup simply awesome got 8 hour sotperformance way better xiaomi realme range bloatware free junk apps previously motorola user miss moto tweak thats gap fulfilled samsung one ui lot lot customisationsamsung brand trust phone durable service centre helpfulthis myth exynos good trust real life doesnt matter unless heavy gaming high
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Best mobile for in this price range, Battery backup is highlight. Better go with this mobile in budget category from best brand. Absolutely perfect mobile.",5,best mobile price range battery backup highlight better go mobile budget category best brand absolutely perfect mobile
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Camera is good battery is good  fingure unlock sensor is very good and fast it is very thick due to large battery this phone is not for slim phone lovers but phone is very good and price are also good , good job samsung",5,camera good battery good fingure unlock sensor good fast thick due large battery phone slim phone lover phone good price also good good job samsung
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)",Overall it is good value of money. Everything perfect except taking about 3 and half hour to take full battery charge which is painful. Samsung should work on it.,5,overall good value money everything perfect except taking 3 half hour take full battery charge painful samsung work
"SAMSUNG Galaxy F12 (Sea Green, 64 GB)  (4 GB RAM)","Personally i feel the design of this phone is very nice and impressive. Camera quality is good in this price point.Performance is also good in this range Battery life is good but it doesn't support fast charging so i didn't feel good about it. Display isn't  good  ,cheap display i am very Disappoint for it..... Overall you can buy this but if you want good display so don't buy it.",4,personally feel design phone nice impressive camera quality good price pointperformance also good range battery life good doesnt support fast charging didnt feel good display isnt good cheap display disappoint overall buy want good display dont buy
SAMSUNG Metro 313 Dual Sim  (Black),I like this product 😍 battery backup is so good. Camera quality is normal as given. Display is 10/10. Phone size is normal. Faster delivery. I ordered on 17th delivery date on 23th but I got it on 20th . Thank you flipkart,5,like product battery backup good camera quality normal given display 1010 phone size normal faster delivery ordered 17th delivery date 23th got 20th thank flipkart
